80	74
45719	60
80	54
80	486
45719	60
45719	530
80	54
80	74
53600	60
80	54
80	501
53600	60
53600	1325
80	54
80	74
59583	60
80	54
80	531
59583	60
59583	1514
80	54
59583	1430
80	54
59583	1514
80	54
59583	1514
80	54
59583	138
80	54
59583	1514
80	54
59583	1514
80	54
59583	1514
80	54
59583	1514
80	54
59583	1136
80	54
59583	1472
80	54
59583	702
80	54
80	74
80	74
57435	60
80	54
80	559
57435	60
57435	1514
80	54
57435	1430
80	54
57435	1514
80	54
57435	1514
80	54
57435	1514
80	54
57435	1514
80	54
57435	1490
80	54
59585	60
80	54
80	778
59585	60
59585	1514
80	54
59585	1430
80	54
59585	1514
80	54
59585	1430
80	54
59585	1514
80	54
59585	1430
80	54
59585	1472
80	54
59585	1514
80	54
59585	1514
80	54
59585	1388
80	54
59585	1514
80	54
59585	1430
80	54
59585	1514
80	54
59585	341
80	54
59583	1514
80	54
59583	1514
80	54
59583	1388
80	54
59583	1013
80	54
80	74
38328	60
80	54
80	626
38328	60
38328	1514
80	54
38328	1175
80	54
80	74
34089	60
80	54
80	468
34089	60
34089	696
80	54
80	827
59585	60
80	440
34089	60
34089	740
59585	1514
80	54
59585	1514
80	54
59585	1388
59585	1472
59585	1472
80	54
80	54
80	54
59585	1514
59585	1514
59585	1388
80	54
59585	1514
80	54
59585	1430
59585	1472
59585	1514
59585	1430
59585	1514
59585	1430
80	54
80	54
59585	1514
59585	1514
80	54
59585	1388
59585	1514
59585	1430
59585	1472
59585	1472
59585	1514
59585	1430
59585	1472
80	54
59585	1514
59585	1430
59585	1514
59585	1514
59585	1388
59585	1514
59585	1430
59585	1514
59585	1430
59585	1514
59585	1430
59585	1472
80	54
59585	1514
59585	1514
80	54
59585	1388
59585	1514
59585	1123
80	54
80	74
36468	60
80	54
80	464
36468	60
36468	643
80	54
80	74
43266	60
80	54
80	773
43266	60
43266	194
80	54
80	617
59583	60
80	550
57435	60
80	74
59583	1435
80	54
51248	60
80	54
80	440
51248	60
57435	1514
80	54
57435	1430
80	54
57435	1514
80	54
57435	1430
80	54
57435	1472
80	54
57435	1472
80	54
57435	1472
80	54
57435	1472
80	54
57435	1514
80	54
57435	1430
80	54
57435	1514
80	54
57435	1430
80	54
57435	1514
80	54
57435	998
80	54
51248	1514
80	54
51248	1490
80	54
51248	1502
80	54
51248	1502
80	54
51248	1502
80	54
51248	1514
80	54
51248	341
80	54
80	919
59585	60
59585	583
80	54
80	74
54156	60
80	54
80	577
54156	60
54156	1514
80	54
54156	1514
80	54
54156	1388
80	54
54156	1514
80	54
54156	180
80	54
54156	1304
80	54
54156	1514
80	54
54156	1514
80	54
54156	1388
80	54
54156	1514
80	54
54156	1430
80	54
54156	1514
80	54
54156	678
80	54
80	74
80	74
35882	60
80	54
80	445
35882	60
35883	60
80	54
80	448
35883	60
35882	1514
80	54
35882	1514
80	54
35882	1388
80	54
35882	1472
80	54
35882	222
80	54
35882	1514
80	54
35882	1514
80	54
35882	1514
80	54
35882	1514
80	54
35882	1514
80	54
35882	1094
80	54
35883	1514
80	54
35883	1430
80	54
35883	1514
80	54
35883	1430
80	54
35883	222
35883	1514
80	54
35883	1514
80	54
35883	1388
80	54
35883	1514
80	54
35883	1430
80	54
35883	1514
80	54
35883	384
80	54
35882	1514
80	54
35882	1430
