547	148
53	73
54771	479
53	75
53	79
53	85
7338	89
53	84
42953	272
51848	279
53	75
53	75
64131	162
53	75
9438	161
59540	139
31734	251
23793	139
54771	480
54771	480
54771	480
54771	480
547	153
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	479
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
547	147
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	479
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
547	153
54771	480
54771	479
54771	480
547	148
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
547	153
54771	480
54771	480
5353	99
54771	480
54771	480
54771	480
54771	480
5353	519
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	479
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
547	159
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
547	150
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
547	151
54771	480
54771	480
54771	480
54771	479
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
547	162
54771	480
54771	479
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
547	148
54771	480
54771	480
54771	480
54771	480
54771	480
5355	84
54771	480
54771	480
54771	480
54771	480
5355	84
54771	480
54771	480
54771	479
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	479
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
547	145
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	479
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
547	148
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
547	153
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	479
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
5355	84
54771	480
54771	480
54771	480
54771	479
5355	84
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	479
54771	480
54771	480
54771	480
54771	480
547	116
54771	480
54771	480
54771	480
54771	480
54771	480
547	157
54771	480
54771	480
547	159
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	479
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
5355	89
54771	480
54771	480
54771	480
54771	480
5355	89
54771	480
54771	480
54771	480
5355	84
54771	480
54771	480
54771	480
547	147
547	147
5355	84
54771	480
54771	480
54771	480
54771	480
54771	480
54771	479
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
53	71
5355	84
54771	479
64440	138
54771	480
54771	480
54771	480
5355	84
54771	480
54771	480
54771	480
54771	480
54771	480
53	81
54771	480
52090	158
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
53	84
23475	304
54771	479
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
53	78
53	75
53	76
53519	141
51452	216
53	82
53	75
4191	130
53	81
54771	480
40224	158
53	81
30422	146
53	71
54771	480
16128	135
53	71
23310	170
53	75
52526	123
53	71
37626	158
53	71
35599	87
53	76
54771	480
40338	112
53	70
62230	86
53	70
46135	111
53	72
17729	87
53	78
54771	480
10192	116
53	71
21918	109
53	81
54771	480
38895	98
53	73
54771	480
61558	111
53	71
13104	87
53	87
54771	480
60718	109
53	77
54771	480
54771	480
46390	89
53	75
22916	285
53	76
27800	92
54771	480
54771	480
25340	103
12822	93
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	479
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
5355	89
547	151
54771	480
54771	480
54771	480
54771	480
5355	89
547	146
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
5355	84
54771	480
54771	480
54771	479
54771	480
5355	84
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	479
54771	480
54771	480
547	146
5355	84
54771	480
54771	480
54771	480
54771	480
5355	84
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	479
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	479
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
547	148
54771	480
54771	480
54771	480
54771	480
54771	479
54771	480
547	153
54771	480
54771	480
54771	480
54771	480
547	146
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
53	75
2006	134
54771	480
54771	480
54771	480
54771	480
54771	480
547	153
54771	480
54771	480
54771	480
54771	480
54771	479
54771	480
54771	480
54771	480
54771	480
54771	480
5355	84
54771	480
54771	480
54771	480
54771	480
5355	84
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	479
54771	480
54771	480
54771	480
54771	480
53	84
48329	170
54771	480
54771	480
54771	480
53	76
63230	92
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
53	78
53	80
20107	94
5027	96
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	479
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	479
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
53	78
59960	94
54771	480
54771	480
54771	480
53	76
53	76
53	76
55082	92
53	76
25954	92
53	76
40488	92
53	76
53025	92
53	76
30715	92
53	81
53	76
46994	92
54771	480
58781	92
53	76
54513	92
11171	92
53	76
53	76
43598	92
53	76
26155	92
53	77
2009	97
53	80
56088	96
53	76
54771	480
5355	84
59460	135
53	76
17310	92
53	76
62134	92
53	75
54771	480
51439	92
53	76
11047	92
53	76
63892	93
53	76
42980	92
53	76
56594	92
53	76
35178	92
53	76
37122	92
53	77
54771	480
20876	91
53	76
7077	92
53	76
61652	92
53	76
7414	92
53	76
54771	480
42806	93
53	76
52385	92
53	76
54771	480
48103	92
53	76
5355	84
5630	92
53	76
48853	92
53	76
25580	92
53	76
58492	92
53	76
6436	92
53	76
7701	92
53	76
35926	92
53	76
24446	92
53	76
54771	480
19377	92
53	77
10621	93
53	75
3720	120
53	76
22740	92
53	83
28593	92
54771	480
5315	99
54771	480
54771	480
54771	479
35028	92
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
5355	84
54771	480
54771	480
54771	480
54771	480
5355	84
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
1900	181
1900	179
547	150
54771	480
54771	480
54771	480
54771	479
54771	480
54771	480
53	72
54771	480
54771	480
25799	168
54771	480
54771	480
53	72
32876	168
54771	480
54771	480
53	79
38687	279
54771	480
54771	480
54771	480
547	146
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	479
54771	480
53	73
54771	480
53	73
59814	128
54771	480
54771	480
58433	139
54771	480
54771	480
54771	480
54771	480
54771	480
547	150
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	479
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
53	94
54771	480
60033	124
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	479
54771	480
54771	480
54771	480
54771	480
54771	480
547	147
54771	480
54771	480
54771	480
54771	480
1900	208
54771	480
54771	480
54771	480
54771	480
54771	480
53	90
56437	106
54771	480
53	79
39573	129
54771	480
54771	480
54771	480
5355	84
54771	480
54771	480
53	80
20734	130
54771	480
54771	480
5355	84
54771	480
54771	479
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
53	71
59791	279
53	84
54771	480
26908	144
54771	480
54771	480
53	77
40396	141
54771	480
54771	480
1900	181
1900	179
54771	480
547	150
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
53	76
53	76
46550	116
55860	121
54771	480
5353	101
54771	479
54771	480
5353	200
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
53	76
47943	140
54771	479
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
53	71
53	83
14166	126
22179	169
54771	480
54771	480
54771	480
54771	480
54771	480
53	87
54771	480
34718	160
547	151
54771	480
54771	480
53	83
54771	480
5305	99
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
53	80
11750	135
54771	480
53	79
47517	279
54771	479
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
53	90
48831	106
54771	480
53	89
53	92
53	92
39961	105
53	80
59704	108
64784	108
58719	176
54771	480
54771	480
53	76
54771	480
54771	480
54771	480
4120	172
54771	480
5355	84
54771	480
54771	479
54771	480
54771	480
1900	208
5355	84
54771	480
53	85
29055	173
54771	480
53	125
53	89
53	76
53	80
62743	162
61332	168
54771	480
13266	177
60669	141
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
53	88
49165	177
54771	480
54771	480
53	87
53	83
30901	115
54771	480
22693	142
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	479
54771	480
54771	480
54771	480
54771	480
1900	181
1900	179
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
54771	480
53	84
60069	158
54771	480
53	92
53	87
53	79
11981	103
30459	108
53	76
53	89
61469	105
53	71
17091	254
53	86
61754	102
53	72
28816	88
53	81
31037	97
53	70
18424	86
54771	480
54771	480
53	71
20550	276
54771	480
54771	480
54771	480
35223	134
54771	480
54771	480
53	79
54771	480
37379	188
54771	479
54771	480
54771	480
22465	172
54771	480
54771	480
54771	480
54771	480
54771	480
53	82
53	84
24746	195
58025	186
54771	480
53	76
9920	92
54771	480
54771	480
53	76
53	77
53	73
53	80
4884	171
23166	138
54771	480
48413	168
36265	121
53	82
46595	134
54771	480
