546	148
7338	73
48883	479
42953	75
51848	79
64131	85
53	89
9438	84
53	272
53	279
31734	75
59540	75
53	162
23793	75
53	161
53	139
53	251
53	139
48883	480
48883	480
48883	480
48883	480
546	153
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	479
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
546	147
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	479
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
546	153
48883	480
48883	479
48883	480
546	148
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
546	153
48883	480
48883	480
5353	99
48883	480
48883	480
48883	480
48883	480
5353	519
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	479
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
546	159
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
546	150
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
546	151
48883	480
48883	480
48883	480
48883	479
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
546	162
48883	480
48883	479
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
546	148
48883	480
48883	480
48883	480
48883	480
48883	480
52116	84
48883	480
48883	480
48883	480
48883	480
52116	84
48883	480
48883	480
48883	479
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	479
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
546	145
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	479
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
546	148
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
546	153
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	479
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
50565	84
48883	480
48883	480
48883	480
48883	479
50565	84
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	479
48883	480
48883	480
48883	480
48883	480
546	116
48883	480
48883	480
48883	480
48883	480
48883	480
546	157
48883	480
48883	480
546	159
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	479
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
52260	89
48883	480
48883	480
48883	480
48883	480
52260	89
48883	480
48883	480
48883	480
52637	84
48883	480
48883	480
48883	480
546	147
546	147
52637	84
48883	480
48883	480
48883	480
48883	480
48883	480
48883	479
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
64440	71
62903	84
48883	479
53	138
48883	480
48883	480
48883	480
62903	84
48883	480
48883	480
48883	480
48883	480
48883	480
52090	81
48883	480
53	158
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
48883	480
